,open,high,low,close,adjclose,volume,ticker
2017-01-03,26.100000381469727,26.592500686645508,24.844999313354492,25.502500534057617,25.166446685791016,150199600,NVDA
2017-01-04,25.850000381469727,26.375,25.38249969482422,26.09749984741211,25.75360679626465,119922000,NVDA
2017-01-05,26.13249969482422,26.454999923706055,25.262500762939453,25.434999465942383,25.099836349487305,98429600,NVDA
2017-01-06,25.712499618530273,26.0625,25.299999237060547,25.774999618530273,25.43535804748535,82285600,NVDA
2017-01-09,25.875,27.0,25.875,26.81999969482422,26.46658706665039,91624800,NVDA
2017-01-10,26.952499389648438,27.297500610351562,26.407499313354492,26.61750030517578,26.266752243041992,88092000,NVDA
2017-01-11,26.5,26.549999237060547,26.037500381469727,26.290000915527344,25.943571090698242,52566400,NVDA
2017-01-12,26.0575008392334,26.174999237060547,25.405000686645508,25.860000610351562,25.519235610961914,62561600,NVDA
2017-01-13,25.899999618530273,26.25,25.764999389648438,25.857500076293945,25.51677131652832,45782000,NVDA
2017-01-17,25.75,25.799999237060547,25.142499923706055,25.27750015258789,24.944414138793945,58061200,NVDA
2017-01-18,25.059999465942383,25.8075008392334,24.77750015258789,25.737499237060547,25.39834976196289,65442400,NVDA
2017-01-19,25.767499923706055,26.614999771118164,25.7450008392334,26.290000915527344,25.943571090698242,64487200,NVDA
2017-01-20,26.520000457763672,26.700000762939453,25.780000686645508,26.002500534057617,25.659860610961914,49202400,NVDA
2017-01-23,25.950000762939453,26.475000381469727,25.924999237060547,26.272499084472656,25.926300048828125,36990400,NVDA
2017-01-24,26.375,26.895000457763672,26.225000381469727,26.832500457763672,26.47892189025879,42805200,NVDA
2017-01-25,27.262500762939453,27.325000762939453,26.582500457763672,26.947500228881836,26.592409133911133,52276000,NVDA
2017-01-26,26.975000381469727,27.487499237060547,26.674999237060547,27.412500381469727,27.05127716064453,45880000,NVDA
2017-01-27,27.482500076293945,27.97249984741211,27.212499618530273,27.9424991607666,27.57429313659668,47199600,NVDA
2017-01-30,27.729999542236328,27.752500534057617,26.977500915527344,27.5049991607666,27.14255714416504,49600400,NVDA
2017-01-31,27.237499237060547,27.512500762939453,27.049999237060547,27.295000076293945,26.935331344604492,36275600,NVDA
2017-02-01,27.645000457763672,28.530000686645508,27.46500015258789,28.487499237060547,28.11210823059082,59000400,NVDA
2017-02-02,28.325000762939453,28.934999465942383,28.014999389648438,28.84749984741211,28.467363357543945,48324000,NVDA
2017-02-03,28.862499237060547,28.975000381469727,28.475000381469727,28.594999313354492,28.218198776245117,37274400,NVDA
2017-02-06,28.5,29.332500457763672,28.5,29.327499389648438,28.94104766845703,50676800,NVDA
2017-02-07,29.674999237060547,30.229999542236328,29.475000381469727,29.782499313354492,29.390050888061523,74622400,NVDA
2017-02-08,29.600000381469727,29.827499389648438,29.094999313354492,29.65250015258789,29.261762619018555,44958000,NVDA
2017-02-09,29.71500015258789,29.764999389648438,28.899999618530273,29.094999313354492,28.711606979370117,84256800,NVDA
2017-02-10,29.982500076293945,30.174999237060547,28.149999618530273,28.405000686645508,28.030704498291016,165109200,NVDA
2017-02-13,28.34749984741211,28.4950008392334,27.049999237060547,27.094999313354492,26.73796272277832,118072400,NVDA
2017-02-14,26.997499465942383,27.537500381469727,26.572500228881836,27.19499969482422,26.83664321899414,85063200,NVDA
2017-02-15,27.225000381469727,27.450000762939453,26.940000534057617,27.25,26.890918731689453,37302000,NVDA
2017-02-16,27.34749984741211,27.360000610351562,26.415000915527344,26.8125,26.459186553955078,64717600,NVDA
2017-02-17,26.674999237060547,26.852500915527344,26.197500228881836,26.8075008392334,26.454252243041992,56374000,NVDA
2017-02-21,27.0575008392334,27.8075008392334,27.05500030517578,27.767499923706055,27.40160369873047,55195200,NVDA
2017-02-22,27.854999542236328,27.950000762939453,27.497499465942383,27.690000534057617,27.359609603881836,43377200,NVDA
2017-02-23,26.375,26.59749984741211,24.920000076293945,25.122499465942383,24.822738647460938,159288800,NVDA
2017-02-24,24.267499923706055,25.5,23.924999237060547,25.364999771118164,25.062349319458008,102990400,NVDA
2017-02-27,25.549999237060547,26.2549991607666,25.389999389648438,26.102500915527344,25.79105567932129,71540000,NVDA
2017-02-28,26.200000762939453,26.299999237060547,25.19499969482422,25.3700008392334,25.067293167114258,62536000,NVDA
2017-03-01,25.947500228881836,26.092500686645508,25.27750015258789,25.697500228881836,25.390884399414062,50480400,NVDA
2017-03-02,25.5674991607666,25.709999084472656,24.72249984741211,24.75,24.45468521118164,75433200,NVDA
2017-03-03,24.642499923706055,24.6924991607666,24.05500030517578,24.607500076293945,24.313888549804688,86469200,NVDA
2017-03-06,24.239999771118164,24.524999618530273,23.792499542236328,24.417499542236328,24.126155853271484,88356800,NVDA
2017-03-07,24.417499542236328,24.88249969482422,24.287500381469727,24.684999465942383,24.390460968017578,60340000,NVDA
2017-03-08,25.174999237060547,25.325000762939453,24.61750030517578,24.639999389648438,24.34600067138672,63871200,NVDA
2017-03-09,24.477500915527344,24.862499237060547,24.350000381469727,24.635000228881836,24.341060638427734,47806000,NVDA
2017-03-10,24.90250015258789,25.022499084472656,24.594999313354492,24.780000686645508,24.48433494567871,49974000,NVDA
2017-03-13,24.885000228881836,25.5625,24.877500534057617,25.462499618530273,25.15869140625,77413600,NVDA
2017-03-14,25.592500686645508,25.6875,25.11750030517578,25.44499969482422,25.141395568847656,52201600,NVDA
2017-03-15,25.5625,25.747499465942383,25.079999923706055,25.637500762939453,25.331600189208984,61503600,NVDA
2017-03-16,25.7450008392334,25.957500457763672,25.602500915527344,25.952499389648438,25.642841339111328,52310000,NVDA
2017-03-17,26.1299991607666,26.530000686645508,25.952499389648438,26.517499923706055,26.201095581054688,111968800,NVDA
2017-03-20,26.69499969482422,27.40250015258789,26.532499313354492,27.362499237060547,27.03601837158203,74856800,NVDA
2017-03-21,27.1875,27.489999771118164,26.397499084472656,26.477500915527344,26.161577224731445,91348400,NVDA
2017-03-22,26.364999771118164,27.065000534057617,26.325000762939453,27.017499923706055,26.69513511657715,61676400,NVDA
2017-03-23,26.9375,27.139999389648438,26.674999237060547,26.772499084472656,26.453052520751953,53394000,NVDA
2017-03-24,27.24250030517578,27.322500228881836,26.604999542236328,26.86750030517578,26.54692268371582,43950000,NVDA
2017-03-27,26.395000457763672,27.102500915527344,25.895000457763672,27.0625,26.73959732055664,50664400,NVDA
2017-03-28,27.075000762939453,27.22249984741211,26.8174991607666,26.922500610351562,26.60126304626465,43244400,NVDA
2017-03-29,26.997499465942383,27.122499465942383,26.8125,26.834999084472656,26.514808654785156,34999200,NVDA
2017-03-30,26.907499313354492,27.5,26.850000381469727,27.350000381469727,27.023666381835938,52553200,NVDA
2017-03-31,27.252500534057617,27.47249984741211,27.100000381469727,27.232500076293945,26.907564163208008,44080800,NVDA
2017-04-03,27.237499237060547,27.412500381469727,26.854999542236328,27.094999313354492,26.77170753479004,44523200,NVDA
2017-04-04,25.850000381469727,26.104999542236328,25.084999084472656,25.19499969482422,24.894380569458008,127128000,NVDA
2017-04-05,25.0049991607666,25.592500686645508,24.875,25.00749969482422,24.70911407470703,74704800,NVDA
2017-04-06,25.059999465942383,25.3125,24.602500915527344,25.190000534057617,24.889434814453125,63512000,NVDA
2017-04-07,25.2549991607666,25.4325008392334,24.93000030517578,25.082500457763672,24.783222198486328,42906800,NVDA
2017-04-10,25.09000015258789,25.157499313354492,24.399999618530273,24.4424991607666,24.150856018066406,75633200,NVDA
2017-04-11,24.137500762939453,24.725000381469727,24.087499618530273,24.530000686645508,24.237314224243164,61814800,NVDA
2017-04-12,24.530000686645508,24.674999237060547,24.274999618530273,24.327499389648438,24.037229537963867,41409200,NVDA
2017-04-13,24.082500457763672,24.302499771118164,23.872499465942383,23.872499465942383,23.58765411376953,50689200,NVDA
2017-04-17,24.002500534057617,24.809999465942383,23.950000762939453,24.8075008392334,24.511499404907227,49729200,NVDA
2017-04-18,24.662500381469727,24.885000228881836,24.399999618530273,24.822500228881836,24.526321411132812,37011600,NVDA
2017-04-19,25.0,25.2450008392334,24.852500915527344,24.920000076293945,24.622663497924805,38082800,NVDA
2017-04-20,25.0674991607666,25.362499237060547,24.852500915527344,25.315000534057617,25.01294708251953,40401600,NVDA
2017-04-21,25.209999084472656,25.447500228881836,25.09000015258789,25.420000076293945,25.11669158935547,34189600,NVDA
2017-04-24,25.739999771118164,25.8700008392334,25.52750015258789,25.737499237060547,25.430404663085938,37182000,NVDA
2017-04-25,25.885000228881836,26.332500457763672,25.667499542236328,26.184999465942383,25.8725643157959,38844000,NVDA
2017-04-26,26.322500228881836,26.34749984741211,25.985000610351562,26.0049991607666,25.69471549987793,32700400,NVDA
2017-04-27,26.079999923706055,26.4950008392334,25.897499084472656,26.40999984741211,26.094879150390625,31970000,NVDA
2017-04-28,26.34000015258789,26.40999984741211,26.017499923706055,26.075000762939453,25.763879776000977,34824800,NVDA
2017-05-01,26.184999465942383,26.712499618530273,26.112499237060547,26.65999984741211,26.341901779174805,30773200,NVDA
2017-05-02,26.387500762939453,26.399999618530273,25.639999389648438,25.8700008392334,25.561323165893555,62997200,NVDA
2017-05-03,25.799999237060547,26.15999984741211,25.649999618530273,26.0625,25.751529693603516,33690400,NVDA
2017-05-04,26.125,26.237499237060547,25.88249969482422,25.962499618530273,25.65271759033203,20978800,NVDA
2017-05-05,25.844999313354492,26.037500381469727,25.6875,25.96500015258789,25.655189514160156,22842800,NVDA
2017-05-08,26.084999084472656,26.100000381469727,25.577499389648438,25.6924991607666,25.385942459106445,36524000,NVDA
2017-05-09,25.75,26.232500076293945,25.665000915527344,25.735000610351562,25.427934646606445,84767200,NVDA
2017-05-10,28.572500228881836,30.454999923706055,28.5049991607666,30.322500228881836,29.960704803466797,212909600,NVDA
2017-05-11,30.012500762939453,32.60749816894531,29.977500915527344,31.625,31.247655868530273,193979200,NVDA
2017-05-12,31.657499313354492,32.400001525878906,31.44499969482422,31.97249984741211,31.591012954711914,96262000,NVDA
2017-05-15,32.38999938964844,33.602500915527344,32.345001220703125,33.57749938964844,33.17686462402344,108754000,NVDA
2017-05-16,34.095001220703125,34.36000061035156,33.34000015258789,34.20249938964844,33.794410705566406,112070000,NVDA
2017-05-17,33.525001525878906,33.71500015258789,31.887500762939453,31.93000030517578,31.54901695251465,127136800,NVDA
2017-05-18,32.375,33.35749816894531,31.762500762939453,33.26750183105469,32.870567321777344,115603200,NVDA
2017-05-19,34.25749969482422,34.55500030517578,33.80500030517578,34.0,33.62971115112305,101837200,NVDA
2017-05-22,34.442501068115234,34.869998931884766,34.33250045776367,34.724998474121094,34.34680938720703,83660800,NVDA
2017-05-23,34.92499923706055,34.9474983215332,33.9275016784668,34.25749969482422,33.884395599365234,68124800,NVDA
2017-05-24,35.2400016784668,35.26750183105469,34.52000045776367,34.64250183105469,34.265201568603516,81599600,NVDA
2017-05-25,35.0,35.00749969482422,34.11000061035156,34.564998626708984,34.188541412353516,60822800,NVDA
2017-05-26,34.48249816894531,36.31999969482422,34.27750015258789,35.459999084472656,35.07379913330078,77914000,NVDA
2017-05-30,35.92499923706055,36.5724983215332,35.76250076293945,36.217498779296875,35.82305145263672,98965200,NVDA
2017-05-31,36.67250061035156,36.75,35.51250076293945,36.087501525878906,35.69447326660156,88731600,NVDA
2017-06-01,36.247501373291016,36.25749969482422,35.630001068115234,36.09000015258789,35.69693374633789,50334000,NVDA
2017-06-02,36.060001373291016,36.32500076293945,35.849998474121094,35.90999984741211,35.51890182495117,48745600,NVDA
2017-06-05,35.744998931884766,37.13249969482422,35.627498626708984,37.002498626708984,36.5994873046875,81737600,NVDA
2017-06-06,36.95500183105469,37.42250061035156,36.70000076293945,36.834999084472656,36.43383026123047,75872800,NVDA
2017-06-07,37.08250045776367,37.470001220703125,36.92499923706055,37.279998779296875,36.87397384643555,61261200,NVDA
2017-06-08,38.3650016784668,40.0,37.9474983215332,39.98500061035156,39.54951477050781,116174400,NVDA
2017-06-09,41.185001373291016,42.125,35.6875,37.400001525878906,36.99268341064453,369292800,NVDA
2017-06-12,36.470001220703125,37.92499923706055,35.52750015258789,37.49250030517578,37.08415985107422,169753200,NVDA
2017-06-13,38.599998474121094,38.692501068115234,36.412498474121094,37.849998474121094,37.437774658203125,167250400,NVDA
2017-06-14,37.880001068115234,38.51499938964844,37.125,37.93000030517578,37.51688766479492,118464000,NVDA
2017-06-15,36.7400016784668,38.400001525878906,36.625,38.092498779296875,37.6776237487793,96382400,NVDA
2017-06-16,38.189998626708984,38.67499923706055,37.560001373291016,37.904998779296875,37.492164611816406,92496000,NVDA
2017-06-19,38.352500915527344,39.38249969482422,38.314998626708984,39.33000183105469,38.901649475097656,77817600,NVDA
2017-06-20,39.75749969482422,40.435001373291016,39.22999954223633,39.272499084472656,38.84477233886719,109544400,NVDA
2017-06-21,39.5525016784668,39.904998779296875,38.92499923706055,39.86750030517578,39.43330383300781,68265200,NVDA
2017-06-22,39.95000076293945,40.084999084472656,39.349998474121094,39.592498779296875,39.16130065917969,46913200,NVDA
2017-06-23,39.66999816894531,39.83000183105469,38.30500030517578,38.45750045776367,38.03866195678711,108858800,NVDA
2017-06-26,38.790000915527344,39.150001525878906,37.08250045776367,38.037498474121094,37.623226165771484,106396000,NVDA
2017-06-27,37.86000061035156,37.9474983215332,36.587501525878906,36.64500045776367,36.245887756347656,99949200,NVDA
2017-06-28,37.33000183105469,37.98500061035156,36.4375,37.9375,37.52431106567383,99494800,NVDA
2017-06-29,37.650001525878906,37.68000030517578,36.02000045776367,36.66999816894531,36.27061462402344,106442400,NVDA
2017-06-30,36.845001220703125,36.98249816894531,35.875,36.13999938964844,35.746395111083984,73106000,NVDA
2017-07-03,36.26250076293945,36.412498474121094,34.64500045776367,34.83250045776367,34.45313262939453,70907200,NVDA
2017-07-05,35.474998474121094,36.05500030517578,35.282501220703125,35.76250076293945,35.37299346923828,82018800,NVDA
2017-07-06,35.467498779296875,36.345001220703125,34.939998626708984,35.869998931884766,35.47932434082031,74628400,NVDA
2017-07-07,36.44499969482422,36.875,36.212501525878906,36.689998626708984,36.2904052734375,65497200,NVDA
2017-07-10,37.435001373291016,38.5,37.16999816894531,38.42499923706055,38.00650405883789,95849200,NVDA
2017-07-11,38.462501525878906,39.04750061035156,38.037498474121094,38.970001220703125,38.545562744140625,75795600,NVDA
2017-07-12,39.57500076293945,40.75,39.13999938964844,40.627498626708984,40.18500900268555,114520800,NVDA
2017-07-13,40.75,41.57500076293945,39.6875,40.157501220703125,39.72014236450195,136913200,NVDA
2017-07-14,40.3224983215332,41.252498626708984,40.252498626708984,41.23749923706055,40.78837966918945,94194800,NVDA
2017-07-17,41.58250045776367,41.875,40.4375,41.0625,40.61527633666992,93079200,NVDA
2017-07-18,40.44499969482422,41.63750076293945,40.32500076293945,41.4900016784668,41.038124084472656,77664000,NVDA
2017-07-19,41.58250045776367,41.849998474121094,41.15250015258789,41.275001525878906,40.82547378540039,68704400,NVDA
2017-07-20,41.48249816894531,41.877498626708984,40.977500915527344,41.875,41.4189338684082,69959600,NVDA
2017-07-21,41.66749954223633,42.32500076293945,41.522499084472656,42.025001525878906,41.56729507446289,64833200,NVDA
2017-07-24,42.09749984741211,42.19499969482422,41.43000030517578,41.537498474121094,41.085105895996094,65252400,NVDA
2017-07-25,41.30500030517578,41.48249816894531,40.89500045776367,41.337501525878906,40.88728332519531,49655600,NVDA
2017-07-26,41.91999816894531,42.48249816894531,41.462501525878906,41.814998626708984,41.359580993652344,64040400,NVDA
2017-07-27,42.067501068115234,42.185001373291016,39.38999938964844,40.435001373291016,39.99460983276367,78285600,NVDA
2017-07-28,40.0724983215332,41.345001220703125,39.81999969482422,41.09749984741211,40.649898529052734,51334800,NVDA
2017-07-31,41.23500061035156,41.599998474121094,40.154998779296875,40.627498626708984,40.18500900268555,55967200,NVDA
2017-08-01,40.532501220703125,41.13999938964844,40.25,41.122501373291016,40.67463302612305,43138400,NVDA
2017-08-02,41.4375,41.477500915527344,40.317501068115234,41.09749984741211,40.649898529052734,47844400,NVDA
2017-08-03,41.092498779296875,41.657501220703125,40.91999816894531,41.619998931884766,41.16670608520508,44242000,NVDA
2017-08-04,41.849998474121094,42.51750183105469,41.619998931884766,41.8025016784668,41.34722137451172,58909600,NVDA
2017-08-07,42.09749984741211,43.092498779296875,42.0,43.087501525878906,42.61822509765625,71741200,NVDA
2017-08-08,43.47249984741211,43.63999938964844,42.1775016784668,42.57500076293945,42.1113166809082,75533600,NVDA
2017-08-09,42.10749816894531,43.0525016784668,41.91749954223633,43.02750015258789,42.55887985229492,53078400,NVDA
2017-08-10,43.040000915527344,43.165000915527344,41.08250045776367,41.185001373291016,40.736446380615234,132808800,NVDA
2017-08-11,39.28499984741211,39.75,38.227500915527344,38.9900016784668,38.56535339355469,149719600,NVDA
2017-08-14,39.91749954223633,42.13750076293945,39.79999923706055,42.099998474121094,41.6414794921875,127902000,NVDA
2017-08-15,42.15250015258789,42.41749954223633,41.397499084472656,41.744998931884766,41.290348052978516,76453200,NVDA
2017-08-16,41.897499084472656,42.1349983215332,40.959999084472656,41.287498474121094,40.837833404541016,59663200,NVDA
2017-08-17,41.20249938964844,41.375,40.345001220703125,40.36750030517578,39.92784118652344,52544400,NVDA
2017-08-18,40.91749954223633,41.09000015258789,39.90999984741211,40.375,39.935264587402344,60120400,NVDA
2017-08-21,40.622501373291016,40.73749923706055,39.342498779296875,39.787498474121094,39.35416030883789,62367200,NVDA
2017-08-22,40.122501373291016,40.6974983215332,39.9275016784668,40.63750076293945,40.23029327392578,45045600,NVDA
2017-08-23,40.29999923706055,41.5625,40.212501525878906,41.45000076293945,41.0346565246582,57952000,NVDA
2017-08-24,41.775001525878906,41.81999969482422,41.029998779296875,41.29750061035156,40.88369369506836,46970000,NVDA
2017-08-25,41.54249954223633,41.64500045776367,40.88750076293945,40.95249938964844,40.54213333129883,35720000,NVDA
2017-08-28,41.14500045776367,41.275001525878906,40.58250045776367,41.24250030517578,40.8292350769043,38949600,NVDA
2017-08-29,40.647499084472656,41.39500045776367,40.564998626708984,41.17499923706055,40.76241683959961,32409600,NVDA
2017-08-30,41.375,41.532501220703125,41.067501068115234,41.41999816894531,41.00495910644531,38440000,NVDA
2017-08-31,41.625,42.400001525878906,41.54999923706055,42.36000061035156,41.93553924560547,61268400,NVDA
2017-09-01,42.48749923706055,42.974998474121094,42.400001525878906,42.6150016784668,42.18798828125,44543200,NVDA
2017-09-05,42.095001220703125,42.14500045776367,40.88999938964844,41.477500915527344,41.06188201904297,69536400,NVDA
2017-09-06,41.810001373291016,41.95000076293945,41.099998474121094,41.45249938964844,41.037132263183594,39767200,NVDA
2017-09-07,41.622501373291016,41.97249984741211,41.23749923706055,41.64500045776367,41.227699279785156,35286800,NVDA
2017-09-08,41.52750015258789,41.6775016784668,40.6775016784668,40.92250061035156,40.51244354248047,49885600,NVDA
2017-09-11,41.3849983215332,42.35749816894531,41.33000183105469,42.25,41.82664108276367,56744400,NVDA
2017-09-12,42.5,42.5,41.74250030517578,42.40250015258789,41.97761535644531,41148800,NVDA
2017-09-13,42.147499084472656,42.8849983215332,41.81999969482422,42.592498779296875,42.16571044921875,58096000,NVDA
2017-09-14,42.1974983215332,43.13999938964844,41.95000076293945,42.349998474121094,41.92563247680664,51371200,NVDA
2017-09-15,43.21500015258789,45.02750015258789,43.162498474121094,45.02750015258789,44.57631301879883,136479200,NVDA
2017-09-18,46.28499984741211,47.79999923706055,46.21500015258789,46.88750076293945,46.417667388916016,168446000,NVDA
2017-09-19,46.377498626708984,47.462501525878906,46.154998779296875,46.837501525878906,46.3681755065918,87428000,NVDA
2017-09-20,46.875,47.35499954223633,46.0525016784668,46.459999084472656,45.99446105957031,72492000,NVDA
2017-09-21,45.40999984741211,45.67499923706055,44.40250015258789,45.189998626708984,44.737178802490234,107560000,NVDA
2017-09-22,45.07500076293945,45.57749938964844,44.650001525878906,44.75,44.30158996582031,49123200,NVDA
2017-09-25,44.4375,44.45000076293945,42.540000915527344,42.75,42.32162857055664,87458000,NVDA
2017-09-26,44.11249923706055,44.66999816894531,42.587501525878906,42.9900016784668,42.55921936035156,112562000,NVDA
2017-09-27,43.904998779296875,44.067501068115234,43.1875,43.932498931884766,43.49227523803711,71372000,NVDA
2017-09-28,44.005001068115234,44.04499816894531,43.439998626708984,43.91999816894531,43.479896545410156,43524400,NVDA
