date,open,high,low,close,adjclose,volume,ticker
2017-05-10,121.06999969482422,121.37000274658203,120.55999755859375,121.19999694824219,112.57398986816406,1343600,ACN
2017-05-11,120.75,120.9000015258789,119.66999816894531,120.80000305175781,112.20244598388672,1835200,ACN
2017-05-12,120.37999725341797,121.5,120.37999725341797,120.95999908447266,112.35105895996094,2362300,ACN
2017-05-15,120.95999908447266,122.54000091552734,120.76000213623047,122.25,113.54924774169922,1772200,ACN
2017-05-16,122.69000244140625,123.30999755859375,122.22000122070312,123.13999938964844,114.37590789794922,2180600,ACN
2017-05-17,123.13999938964844,123.13999938964844,120.33999633789062,120.44000244140625,111.86808013916016,2277900,ACN
2017-05-18,120.86000061035156,121.02999877929688,119.41000366210938,120.4000015258789,111.83091735839844,1968800,ACN
2017-05-19,121.01000213623047,121.20999908447266,120.19000244140625,120.9800033569336,112.36964416503906,2190100,ACN
2017-05-22,121.5999984741211,122.83999633789062,121.22000122070312,122.70999908447266,113.97650146484375,1912500,ACN
2017-05-23,122.86000061035156,123.06999969482422,121.80000305175781,122.1500015258789,113.45637512207031,1472300,ACN
2017-05-24,120.43000030517578,122.1500015258789,120.30000305175781,121.94999694824219,113.27059173583984,2026900,ACN
2017-05-25,122.75,123.55999755859375,122.19999694824219,123.0999984741211,114.3387451171875,1425500,ACN
2017-05-26,122.94000244140625,123.11000061035156,122.5199966430664,122.88999938964844,114.14369201660156,1414500,ACN
2017-05-30,122.61000061035156,123.97000122070312,122.3499984741211,123.7699966430664,114.96105194091797,1373000,ACN
2017-05-31,124.0,124.5999984741211,123.52999877929688,124.47000122070312,115.61125183105469,2655600,ACN
2017-06-01,124.93000030517578,125.29000091552734,123.86000061035156,125.29000091552734,116.37286376953125,1902600,ACN
2017-06-02,125.37000274658203,125.9800033569336,124.88999938964844,125.73999786376953,116.7908706665039,1766000,ACN
2017-06-05,126.0,126.9800033569336,125.44000244140625,126.58000183105469,117.57107543945312,1950000,ACN
2017-06-06,126.19000244140625,127.0,126.01000213623047,126.33000183105469,117.3388671875,1513600,ACN
2017-06-07,126.08000183105469,126.7699966430664,125.52999877929688,126.55000305175781,117.54322052001953,1640400,ACN
2017-06-08,126.55000305175781,127.0,125.5199966430664,126.16999816894531,117.19025421142578,2128900,ACN
2017-06-09,126.0,126.73999786376953,124.9800033569336,125.81999969482422,116.86517333984375,1929200,ACN
2017-06-12,125.52999877929688,126.30000305175781,124.7300033569336,126.30000305175781,117.3110122680664,2355800,ACN
2017-06-13,126.44000244140625,127.55999755859375,126.08000183105469,127.06999969482422,118.02619934082031,2434100,ACN
2017-06-14,127.80000305175781,128.0,126.69999694824219,127.25,118.1933822631836,1861200,ACN
2017-06-15,126.27999877929688,127.36000061035156,124.5,127.02999877929688,117.98904418945312,2196300,ACN
2017-06-16,127.5199966430664,128.0,126.52999877929688,127.55999755859375,118.4813232421875,2965400,ACN
2017-06-19,128.47000122070312,128.47000122070312,127.38999938964844,127.7699966430664,118.67638397216797,2123000,ACN
2017-06-20,127.33000183105469,127.63999938964844,126.37999725341797,126.52999877929688,117.52464294433594,2356400,ACN
2017-06-21,127.06999969482422,127.18000030517578,126.02999877929688,127.11000061035156,118.0633544921875,3257900,ACN
2017-06-22,122.97000122070312,123.9000015258789,119.0999984741211,122.08000183105469,113.39134979248047,8691100,ACN
2017-06-23,122.13999938964844,123.62000274658203,121.72000122070312,122.73999786376953,114.00437927246094,3817800,ACN
2017-06-26,123.1500015258789,124.05000305175781,122.27999877929688,122.33999633789062,113.6328353881836,2623000,ACN
2017-06-27,122.5,122.83999633789062,122.0,122.19000244140625,113.49352264404297,2214800,ACN
2017-06-28,122.77999877929688,123.83000183105469,122.19000244140625,123.73999786376953,114.93319702148438,1727500,ACN
2017-06-29,123.5,123.5,122.61000061035156,122.98999786376953,114.23657989501953,2687300,ACN
2017-06-30,123.30000305175781,124.4000015258789,123.1500015258789,123.68000030517578,114.87747192382812,2290300,ACN
2017-07-03,123.81999969482422,124.87999725341797,123.79000091552734,123.93000030517578,115.10966491699219,1236200,ACN
2017-07-05,124.0,124.77999877929688,123.98999786376953,124.05000305175781,115.22113800048828,1328600,ACN
2017-07-06,123.3499984741211,123.62999725341797,122.02999877929688,122.94000244140625,114.19013214111328,1938100,ACN
2017-07-07,123.55000305175781,124.75,123.06999969482422,124.20999908447266,115.36974334716797,1889400,ACN
2017-07-10,124.05000305175781,124.37000274658203,123.58999633789062,124.05999755859375,115.23043823242188,1301500,ACN
2017-07-11,124.05999755859375,124.0999984741211,123.19999694824219,123.8499984741211,115.03536987304688,1379800,ACN
2017-07-12,124.30000305175781,125.4800033569336,124.12000274658203,125.47000122070312,116.54009246826172,2017900,ACN
2017-07-13,125.69999694824219,126.3499984741211,125.44000244140625,125.7300033569336,116.78158569335938,1713700,ACN
2017-07-14,126.19000244140625,126.95999908447266,125.7300033569336,126.69999694824219,117.6825180053711,1752900,ACN
2017-07-17,126.7699966430664,127.05000305175781,126.1500015258789,126.41999816894531,117.42245483398438,2005600,ACN
2017-07-18,126.25,127.56999969482422,125.4800033569336,127.37000274658203,118.30485534667969,1641400,ACN
2017-07-19,127.5,128.0,126.72000122070312,127.77999877929688,118.68566131591797,2275300,ACN
2017-07-20,127.9000015258789,128.75999450683594,127.6500015258789,128.5399932861328,119.39157104492188,1655300,ACN
2017-07-21,128.5399932861328,128.9600067138672,128.00999450683594,128.85000610351562,119.67951202392578,1765400,ACN
2017-07-24,128.27000427246094,128.5,127.58999633789062,128.00999450683594,118.89930725097656,1763200,ACN
2017-07-25,128.25,129.30999755859375,127.68000030517578,128.9499969482422,119.77239990234375,1600000,ACN
2017-07-26,129.0,129.61000061035156,128.74000549316406,129.50999450683594,120.29253387451172,1615300,ACN
2017-07-27,129.6999969482422,129.6999969482422,127.41999816894531,128.16000366210938,119.03861999511719,2097000,ACN
2017-07-28,127.9800033569336,128.52999877929688,127.30999755859375,128.39999389648438,119.26152801513672,1133900,ACN
2017-07-31,128.5,129.16000366210938,128.19000244140625,128.82000732421875,119.65165710449219,1584400,ACN
2017-08-01,129.10000610351562,129.88999938964844,128.9499969482422,129.86000061035156,120.61764526367188,3465700,ACN
2017-08-02,129.6999969482422,129.83999633789062,128.52999877929688,128.6199951171875,119.46588897705078,1318300,ACN
2017-08-03,129.22000122070312,130.27999877929688,127.98999786376953,130.02000427246094,120.76624298095703,3559700,ACN
2017-08-04,130.05999755859375,130.6699981689453,129.5399932861328,130.1999969482422,120.9334487915039,1283200,ACN
2017-08-07,129.8300018310547,130.35000610351562,129.3800048828125,129.67999267578125,120.45043182373047,952900,ACN
2017-08-08,129.32000732421875,129.88999938964844,128.94000244140625,129.1300048828125,119.9395980834961,1099500,ACN
2017-08-09,129.00999450683594,129.77999877929688,128.9199981689453,129.6199951171875,120.39469146728516,1216900,ACN
2017-08-10,129.22000122070312,129.77999877929688,128.19000244140625,128.24000549316406,119.11293029785156,1800900,ACN
2017-08-11,128.6699981689453,128.7100067138672,128.1199951171875,128.1999969482422,119.07575988769531,1105500,ACN
2017-08-14,128.8800048828125,129.8699951171875,128.6300048828125,129.69000244140625,120.45972442626953,1421600,ACN
2017-08-15,129.41000366210938,129.8000030517578,128.74000549316406,129.3800048828125,120.17180633544922,1152500,ACN
2017-08-16,129.66000366210938,130.49000549316406,129.39999389648438,130.02999877929688,120.7755355834961,1935500,ACN
2017-08-17,129.8800048828125,130.02999877929688,127.55999755859375,127.58999633789062,118.50918579101562,1567200,ACN
2017-08-18,127.7300033569336,128.2899932861328,127.2699966430664,127.44000244140625,118.36988067626953,1263500,ACN
2017-08-21,127.48999786376953,128.30999755859375,127.26000213623047,128.1699981689453,119.04791259765625,1284500,ACN
2017-08-22,128.55999755859375,129.47000122070312,127.98999786376953,129.30999755859375,120.10676574707031,959500,ACN
2017-08-23,128.67999267578125,129.13999938964844,128.27999877929688,128.36000061035156,119.22440338134766,1543300,ACN
2017-08-24,128.58999633789062,129.0800018310547,128.27000427246094,128.6699981689453,119.51232147216797,1099000,ACN
2017-08-25,129.32000732421875,129.77999877929688,129.17999267578125,129.38999938964844,120.18108367919922,1252400,ACN
2017-08-28,129.7100067138672,129.89999389648438,129.02000427246094,129.24000549316406,120.04176330566406,999900,ACN
2017-08-29,128.47000122070312,129.99000549316406,128.2899932861328,129.66000366210938,120.431884765625,1170800,ACN
2017-08-30,129.64999389648438,129.9600067138672,129.08999633789062,129.7899932861328,120.5526123046875,1149100,ACN
2017-08-31,130.0,130.9199981689453,129.8300018310547,130.75999450683594,121.45357513427734,2003500,ACN
2017-09-01,130.9499969482422,130.9499969482422,129.8699951171875,130.10000610351562,120.8405532836914,1528300,ACN
2017-09-05,130.10000610351562,130.38999938964844,129.10000610351562,129.77000427246094,120.53404235839844,2442400,ACN
2017-09-06,130.2100067138672,131.3800048828125,130.0500030517578,131.1199951171875,121.78795623779297,1549900,ACN
2017-09-07,131.5,134.8300018310547,131.36000061035156,134.24000549316406,124.68590545654297,2094800,ACN
2017-09-08,134.41000366210938,134.97000122070312,133.64999389648438,133.72000122070312,124.2029037475586,2178800,ACN
2017-09-11,134.6199951171875,136.25999450683594,133.61000061035156,136.22999572753906,126.53427124023438,1667200,ACN
2017-09-12,136.55999755859375,136.9499969482422,136.00999450683594,136.22000122070312,126.52497863769531,1658800,ACN
2017-09-13,135.91000366210938,136.1699981689453,134.2100067138672,134.77999877929688,125.18748474121094,3078600,ACN
2017-09-14,134.5,135.24000549316406,134.0,134.86000061035156,125.26181030273438,3290500,ACN
2017-09-15,135.0,135.64999389648438,134.0399932861328,135.35000610351562,125.71688842773438,3713500,ACN
2017-09-18,135.49000549316406,137.35000610351562,135.49000549316406,136.94000244140625,127.19374084472656,2496500,ACN
2017-09-19,137.0,137.7899932861328,136.7100067138672,136.7100067138672,126.98013305664062,2379600,ACN
2017-09-20,136.00999450683594,138.14999389648438,136.00999450683594,138.00999450683594,128.18759155273438,1997700,ACN
2017-09-21,137.9499969482422,138.1199951171875,136.57000732421875,136.66000366210938,126.93362426757812,2007000,ACN
2017-09-22,136.67999267578125,138.0,136.5,137.89999389648438,128.08541870117188,1918500,ACN
2017-09-25,137.94000244140625,138.27000427246094,137.25999450683594,138.16000366210938,128.32691955566406,2463200,ACN
2017-09-26,138.5,138.6999969482422,136.75,136.83999633789062,127.10086822509766,2911500,ACN
2017-09-27,137.32000732421875,137.5399932861328,136.1199951171875,136.63999938964844,126.9150619506836,3885500,ACN
2017-09-28,132.7899932861328,137.67999267578125,132.27000427246094,136.32000732421875,126.61783599853516,4246400,ACN
2017-09-29,136.91000366210938,137.57000732421875,134.83999633789062,135.07000732421875,125.45682525634766,3312000,ACN
2017-10-02,135.22999572753906,135.83999633789062,134.6199951171875,135.44000244140625,125.80047607421875,2667500,ACN
2017-10-03,134.83999633789062,135.97000122070312,133.66000366210938,134.25,124.69519805908203,2534900,ACN
2017-10-04,134.52000427246094,135.67999267578125,134.4600067138672,135.16000366210938,125.54041290283203,2193000,ACN
2017-10-05,135.5,136.3699951171875,135.27000427246094,136.22000122070312,126.52497863769531,1666100,ACN
2017-10-06,136.16000366210938,136.97000122070312,135.72000122070312,136.25,126.55286407470703,1275700,ACN
2017-10-09,136.25,137.0,136.02999877929688,136.99000549316406,127.24019622802734,1012100,ACN
2017-10-10,137.0,138.0,136.85000610351562,137.52000427246094,127.7324447631836,1804100,ACN
2017-10-11,137.19000244140625,137.52000427246094,136.41000366210938,136.91000366210938,127.16587829589844,2648200,ACN
2017-10-12,136.97999572753906,139.64999389648438,136.13999938964844,139.1999969482422,129.29287719726562,2872200,ACN
2017-10-13,139.5800018310547,140.0,138.1999969482422,139.1999969482422,129.29287719726562,1687200,ACN
2017-10-16,139.42999267578125,139.57000732421875,138.1199951171875,139.08999633789062,129.19073486328125,1453100,ACN
2017-10-17,138.91000366210938,139.27999877929688,138.27999877929688,138.64999389648438,128.78204345703125,1446700,ACN
2017-10-18,138.22999572753906,138.6300048828125,137.36000061035156,137.4199981689453,128.87582397460938,1584800,ACN
2017-10-19,137.4499969482422,138.6699981689453,136.83999633789062,138.6199951171875,130.0011749267578,1351700,ACN
2017-10-20,139.1699981689453,139.5,138.50999450683594,139.49000549316406,130.81710815429688,1368900,ACN
2017-10-23,139.75,140.1699981689453,139.0500030517578,139.3300018310547,130.6670684814453,1518200,ACN
2017-10-24,139.33999633789062,139.42999267578125,138.0500030517578,138.91000366210938,130.2731475830078,1215000,ACN
2017-10-25,139.0,141.24000549316406,138.66000366210938,141.16000366210938,132.38327026367188,2354700,ACN
2017-10-26,141.5800018310547,142.91000366210938,141.33999633789062,141.97000122070312,133.1429443359375,1965500,ACN
2017-10-27,142.63999938964844,143.61000061035156,141.99000549316406,143.27999877929688,134.37142944335938,2367600,ACN
2017-10-30,143.38999938964844,143.77999877929688,142.1300048828125,143.2899932861328,134.3808135986328,2145000,ACN
2017-10-31,143.17999267578125,143.2899932861328,142.16000366210938,142.36000061035156,133.5086669921875,2255300,ACN
2017-11-01,142.25999450683594,143.19000244140625,141.47000122070312,142.9600067138672,134.07135009765625,2060100,ACN
2017-11-02,142.5,143.77999877929688,141.92999267578125,143.42999267578125,134.5120849609375,1585200,ACN
2017-11-03,143.42999267578125,144.69000244140625,143.10000610351562,144.0399932861328,135.08419799804688,1336000,ACN
2017-11-06,143.1199951171875,144.2100067138672,142.2899932861328,143.92999267578125,134.98106384277344,1488700,ACN
2017-11-07,144.47999572753906,144.47999572753906,142.94000244140625,143.5,134.57781982421875,1284400,ACN
2017-11-08,143.75999450683594,145.0,143.0,144.88999938964844,135.88136291503906,1208300,ACN
2017-11-09,144.61000061035156,144.72999572753906,142.97000122070312,143.8300018310547,134.88726806640625,1288500,ACN
2017-11-10,143.52000427246094,144.07000732421875,142.6999969482422,143.88999938964844,134.94354248046875,922500,ACN
2017-11-13,143.61000061035156,144.27999877929688,143.16000366210938,143.9199981689453,134.97164916992188,1456200,ACN
2017-11-14,143.41000366210938,145.5,142.77000427246094,144.9600067138672,135.94700622558594,1811900,ACN
2017-11-15,144.41000366210938,145.0,143.67999267578125,144.25999450683594,135.29052734375,1792800,ACN
2017-11-16,144.9600067138672,147.27999877929688,144.60000610351562,147.0399932861328,137.89764404296875,2040100,ACN
2017-11-17,146.38999938964844,146.7899932861328,144.75,145.4499969482422,136.40652465820312,2557100,ACN
2017-11-20,145.3699951171875,146.85000610351562,144.8800048828125,146.57000732421875,137.45692443847656,1602600,ACN
2017-11-21,147.0,148.47000122070312,146.41000366210938,148.00999450683594,138.80738830566406,1732000,ACN
2017-11-22,147.85000610351562,148.32000732421875,147.02999877929688,147.11000061035156,137.96331787109375,1263700,ACN
2017-11-24,148.1699981689453,148.1699981689453,146.8000030517578,147.6300048828125,138.45098876953125,601800,ACN
2017-11-27,148.0,148.10000610351562,147.42999267578125,147.5,138.32907104492188,1352100,ACN
2017-11-28,148.00999450683594,148.49000549316406,146.64999389648438,148.0399932861328,138.8354949951172,1925900,ACN
2017-11-29,148.55999755859375,148.55999755859375,145.22999572753906,146.9499969482422,137.81326293945312,1973000,ACN
2017-11-30,147.0,148.60000610351562,146.8000030517578,148.00999450683594,138.80738830566406,2837100,ACN
2017-12-01,147.6999969482422,148.36000061035156,145.75,146.57000732421875,137.45692443847656,1971600,ACN
2017-12-04,147.5,147.97000122070312,146.0800018310547,147.14999389648438,138.00083923339844,2099800,ACN
2017-12-05,147.24000549316406,148.47999572753906,146.7899932861328,147.6699981689453,138.48851013183594,1398900,ACN
2017-12-06,147.97999572753906,148.47999572753906,147.27000427246094,148.27000427246094,139.05120849609375,1363400,ACN
2017-12-07,148.0,148.66000366210938,147.24000549316406,148.60000610351562,139.36068725585938,1526400,ACN
2017-12-08,149.10000610351562,150.58999633789062,148.72000122070312,150.52999877929688,141.1707000732422,1736000,ACN
2017-12-11,150.5500030517578,151.13999938964844,150.1300048828125,150.69000244140625,141.3207244873047,1983300,ACN
2017-12-12,150.61000061035156,152.8000030517578,149.9600067138672,152.10000610351562,142.64308166503906,2317900,ACN
2017-12-13,151.80999755859375,152.75,150.41000366210938,151.4199981689453,142.00537109375,1596800,ACN
2017-12-14,151.83999633789062,152.41000366210938,151.14999389648438,151.2100067138672,141.80844116210938,1612500,ACN
2017-12-15,152.5399932861328,152.89999389648438,150.66000366210938,152.66000366210938,143.1682586669922,3498800,ACN
2017-12-18,153.0500030517578,153.75,151.5800018310547,151.72000122070312,142.2866973876953,2277500,ACN
2017-12-19,151.9600067138672,152.7899932861328,150.99000549316406,152.22000122070312,142.755615234375,2063900,ACN
2017-12-20,152.17999267578125,152.8699951171875,151.6199951171875,151.75,142.3148651123047,3206200,ACN
2017-12-21,156.3000030517578,158.44000244140625,153.91000366210938,154.1999969482422,144.6125030517578,4563600,ACN
2017-12-22,155.77999877929688,156.0,153.8000030517578,153.88999938964844,144.32177734375,1818600,ACN
2017-12-26,153.13999938964844,153.47000122070312,152.4600067138672,152.99000549316406,143.47775268554688,1514400,ACN
2017-12-27,153.24000549316406,153.75999450683594,152.8300018310547,153.32000732421875,143.78724670410156,1690400,ACN
2017-12-28,153.4600067138672,153.91000366210938,152.99000549316406,153.57000732421875,144.02166748046875,1124300,ACN
2017-12-29,154.42999267578125,154.5800018310547,153.07000732421875,153.08999633789062,143.57150268554688,1452100,ACN
2018-01-02,153.5,154.10000610351562,152.77999877929688,153.83999633789062,144.27490234375,3061900,ACN
2018-01-03,152.99000549316406,154.99000549316406,152.99000549316406,154.5500030517578,144.94073486328125,2064200,ACN
2018-01-04,155.0,156.86000061035156,154.77000427246094,156.3800048828125,146.65696716308594,1777000,ACN
2018-01-05,156.61000061035156,157.72000122070312,156.1300048828125,157.6699981689453,147.86676025390625,1597600,ACN
2018-01-08,157.3699951171875,159.00999450683594,156.83999633789062,158.92999267578125,149.04840087890625,2616900,ACN
2018-01-09,158.5,159.49000549316406,157.4499969482422,159.4600067138672,149.5454559326172,3204700,ACN
2018-01-10,158.9499969482422,159.14999389648438,157.72999572753906,158.89999389648438,149.020263671875,1624100,ACN
2018-01-11,158.89999389648438,159.39999389648438,158.0500030517578,159.11000061035156,149.21722412109375,1809200,ACN
2018-01-12,159.5,160.63999938964844,158.57000732421875,160.11000061035156,150.15505981445312,2048800,ACN
