date,open,high,low,close,adjclose,volume,ticker
2017-01-03,32.243202209472656,32.5,32.114803314208984,32.49244689941406,20.793424606323242,34432738,T
2017-01-04,32.43202209472656,32.47734069824219,32.25830841064453,32.30362319946289,20.672584533691406,30720772,T
2017-01-05,32.36404800415039,32.39426040649414,32.12235641479492,32.212989807128906,20.614585876464844,34041629,T
2017-01-06,31.70694923400879,31.72205352783203,31.125377655029297,31.208459854125977,20.28022575378418,43278780,T
2017-01-09,31.185800552368164,31.268882751464844,30.815710067749023,30.815710067749023,20.025005340576172,33741743,T
2017-01-10,30.709970474243164,31.0120849609375,30.392749786376953,30.82326316833496,20.0299129486084,28494996,T
2017-01-11,30.498489379882812,30.74018096923828,30.42296028137207,30.672204971313477,19.931751251220703,32486194,T
2017-01-12,30.64199447631836,31.049848556518555,30.58912467956543,30.974319458007812,20.128076553344727,26347997,T
2017-01-13,30.906343460083008,31.102718353271484,30.808156967163086,30.936555862426758,20.10353660583496,18446233,T
2017-01-17,30.966766357421875,31.072507858276367,30.785497665405273,31.049848556518555,20.177156448364258,29837399,T
2017-01-18,31.080059051513672,31.148035049438477,30.80060386657715,30.815710067749023,20.025005340576172,25786886,T
2017-01-19,30.883686065673828,30.98187255859375,30.74773406982422,30.966766357421875,20.1231689453125,22101929,T
2017-01-20,31.21601104736328,31.62386703491211,31.185800552368164,31.3066463470459,20.34402847290039,33318328,T
2017-01-23,31.314199447631836,31.77492332458496,31.261329650878906,31.72205352783203,20.613977432250977,33379761,T
2017-01-24,31.268882751464844,31.525680541992188,31.004531860351562,31.238670349121094,20.29986000061035,38000124,T
2017-01-25,31.21601104736328,31.321752548217773,30.883686065673828,31.261329650878906,20.3145809173584,28413702,T
2017-01-26,31.095165252685547,31.608760833740234,30.936555862426758,31.548337936401367,20.50109100341797,37253785,T
2017-01-27,31.70694923400879,31.948640823364258,31.533233642578125,31.72960662841797,20.61888313293457,25180229,T
2017-01-30,31.67673683166504,31.820241928100586,31.46525764465332,31.586103439331055,20.525630950927734,21019956,T
2017-01-31,31.480363845825195,31.865558624267578,31.404834747314453,31.842899322509766,20.692506790161133,33636750,T
2017-02-01,31.933534622192383,32.06948471069336,31.616313934326172,31.767372131347656,20.64342498779297,42477230,T
2017-02-02,31.737159729003906,31.77492332458496,30.92900276184082,31.102718353271484,20.21151351928711,38600293,T
2017-02-03,31.32930564880371,31.359516143798828,31.11782455444336,31.155588150024414,20.24587059020996,25355924,T
2017-02-06,31.17069435119629,31.17069435119629,30.951662063598633,31.0120849609375,20.152620315551758,15060368,T
2017-02-07,31.027189254760742,31.095165252685547,30.8308162689209,31.057401657104492,20.182065963745117,22921220,T
2017-02-08,31.095165252685547,31.208459854125977,31.019636154174805,31.125377655029297,20.226240158081055,20771309,T
2017-02-09,31.125377655029297,31.291540145874023,31.06495475769043,31.20090675354004,20.27532386779785,15043818,T
2017-02-10,31.155588150024414,31.291540145874023,31.11782455444336,31.25377655029297,20.309673309326172,16067534,T
2017-02-13,30.8308162689209,31.072507858276367,30.581571578979492,30.702417373657227,19.951385498046875,45494096,T
2017-02-14,30.566465377807617,30.80060386657715,30.521148681640625,30.77794647216797,20.00046730041504,26089817,T
2017-02-15,30.709970474243164,31.072507858276367,30.634441375732422,31.057401657104492,20.182065963745117,30878990,T
2017-02-16,31.057401657104492,31.238670349121094,30.989425659179688,31.155588150024414,20.24587059020996,21951523,T
2017-02-17,31.095165252685547,31.374622344970703,30.808156967163086,31.32930564880371,20.35875701904297,31983074,T
2017-02-21,31.24622344970703,31.533233642578125,31.208459854125977,31.51812744140625,20.481456756591797,23175826,T
2017-02-22,31.480363845825195,31.555891036987305,31.3066463470459,31.41238784790039,20.41274642944336,20729206,T
2017-02-23,31.4879150390625,31.714502334594727,31.374622344970703,31.684289932250977,20.589439392089844,25445294,T
2017-02-24,31.80513572692871,31.99395751953125,31.75226593017578,31.99395751953125,20.790666580200195,22565197,T
2017-02-27,31.948640823364258,31.948640823364258,31.51812744140625,31.586103439331055,20.525630950927734,22956174,T
2017-02-28,31.51812744140625,31.62386703491211,31.450151443481445,31.563444137573242,20.51090431213379,25604306,T
2017-03-01,31.555891036987305,31.85800552368164,31.389728546142578,31.75226593017578,20.633609771728516,31644924,T
2017-03-02,31.646526336669922,31.797582626342773,31.601207733154297,31.77492332458496,20.648332595825195,17454557,T
2017-03-03,31.75981903076172,31.767372131347656,31.54078483581543,31.72960662841797,20.61888313293457,22745526,T
2017-03-06,31.593656539916992,31.72205352783203,31.503021240234375,31.691843032836914,20.594348907470703,18770348,T
2017-03-07,31.646526336669922,31.714502334594727,31.510574340820312,31.631420135498047,20.55508041381836,21516192,T
2017-03-08,31.631420135498047,31.631420135498047,31.480363845825195,31.548337936401367,20.50109100341797,23674444,T
2017-03-09,31.616313934326172,31.820241928100586,31.533233642578125,31.67673683166504,20.584529876708984,23398522,T
2017-03-10,31.744712829589844,32.04682922363281,31.737159729003906,31.986404418945312,20.785762786865234,26128213,T
2017-03-13,31.88821792602539,32.039276123046875,31.85800552368164,32.00151062011719,20.795574188232422,19706681,T
2017-03-14,32.009063720703125,32.05438232421875,31.75981903076172,31.790029525756836,20.65814971923828,13324471,T
2017-03-15,31.827795028686523,32.20543670654297,31.790029525756836,32.16767501831055,20.903554916381836,27878012,T
2017-03-16,32.175228118896484,32.220542907714844,31.978851318359375,32.05438232421875,20.829933166503906,19332783,T
2017-03-17,32.16767501831055,32.212989807128906,32.00151062011719,32.182777404785156,20.91337013244629,32767544,T
2017-03-20,32.182777404785156,32.250755310058594,31.9637451171875,32.039276123046875,20.820119857788086,15691783,T
2017-03-21,32.06193542480469,32.10725021362305,31.72205352783203,31.7824764251709,20.653242111206055,26875876,T
2017-03-22,31.797582626342773,31.81268882751465,31.314199447631836,31.457704544067383,20.442195892333984,24556360,T
2017-03-23,31.442598342895508,31.65407943725586,31.27643585205078,31.457704544067383,20.442195892333984,19410370,T
2017-03-24,31.54078483581543,31.638973236083984,31.374622344970703,31.480363845825195,20.45692253112793,18803448,T
2017-03-27,31.41238784790039,31.533233642578125,31.25377655029297,31.33685874938965,20.363664627075195,17457205,T
2017-03-28,31.27643585205078,31.427492141723633,31.16314125061035,31.389728546142578,20.39802360534668,20635996,T
2017-03-29,31.374622344970703,31.533233642578125,31.268882751464844,31.3066463470459,20.34402847290039,18673961,T
2017-03-30,31.261329650878906,31.593656539916992,31.21601104736328,31.54078483581543,20.49618148803711,19560644,T
2017-03-31,31.563444137573242,31.638973236083984,31.38217544555664,31.38217544555664,20.393112182617188,23214354,T
2017-04-03,31.419940948486328,31.548337936401367,31.24622344970703,31.397281646728516,20.402931213378906,23804990,T
2017-04-04,31.397281646728516,31.503021240234375,31.268882751464844,31.4879150390625,20.461824417114258,16619775,T
2017-04-05,31.51812744140625,31.525680541992188,31.321752548217773,31.351964950561523,20.37348175048828,26421479,T
2017-04-06,31.004531860351562,31.027189254760742,30.664653778076172,30.664653778076172,20.243227005004883,27131805,T
2017-04-07,30.664653778076172,30.861026763916016,30.604230880737305,30.657100677490234,20.23824119567871,26924732,T
2017-04-10,30.664653778076172,30.72507667541504,30.445619583129883,30.498489379882812,20.133533477783203,24116660,T
2017-04-11,30.498489379882812,30.50604248046875,30.26435089111328,30.445619583129883,20.0986328125,25964567,T
2017-04-12,30.37009048461914,30.64199447631836,30.26435089111328,30.634441375732422,20.223283767700195,29387239,T
2017-04-13,30.596677780151367,30.785497665405273,30.40030288696289,30.42296028137207,20.083675384521484,23244409,T
2017-04-17,30.438066482543945,30.581571578979492,30.377643585205078,30.438066482543945,20.093643188476562,16045026,T
2017-04-18,30.377643585205078,30.5362548828125,30.347431182861328,30.40030288696289,20.06871795654297,21078345,T
2017-04-19,30.45317268371582,30.551359176635742,30.354984283447266,30.40030288696289,20.06871795654297,31510538,T
2017-04-20,30.20392608642578,30.596677780151367,30.15105628967285,30.483383178710938,20.123559951782227,28751587,T
2017-04-21,30.385196685791016,30.483383178710938,30.067975997924805,30.15860939025879,19.909160614013672,31641084,T
