Date,Open,High,Low,Close,Adj Close,Volume
2017-01-02,0.8514299988746643,0.8532999753952026,0.849399983882904,0.8514299988746643,0.8514299988746643,0
2017-01-03,0.8514599800109863,0.852840006351471,0.8450000286102295,0.8514999747276306,0.8514999747276306,0
2017-01-04,0.8507599830627441,0.8535500168800354,0.8481000065803528,0.850849986076355,0.850849986076355,0
2017-01-05,0.8516799807548523,0.8577700257301331,0.8516799807548523,0.8518900275230408,0.8518900275230408,0
2017-01-06,0.8535599708557129,0.8586500287055969,0.8533999919891357,0.8536700010299683,0.8536700010299683,0
2017-01-09,0.85903000831604,0.8689000010490417,0.8586000204086304,0.859000027179718,0.859000027179718,0
2017-01-10,0.869629979133606,0.8762800097465515,0.868399977684021,0.8697800040245056,0.8697800040245056,0
2017-01-11,0.8666700124740601,0.8699100017547607,0.8648800253868103,0.8668599724769592,0.8668599724769592,0
2017-01-12,0.8676400184631348,0.8724799752235413,0.8655099868774414,0.8676999807357788,0.8676999807357788,0
2017-01-13,0.8726000189781189,0.8765199780464172,0.8707699775695801,0.8723000288009644,0.8723000288009644,0
2017-01-16,0.8827599883079529,0.8845099806785583,0.8768399953842163,0.8827700018882751,0.8827700018882751,0
2017-01-17,0.880620002746582,0.8812599778175354,0.863349974155426,0.8805999755859375,0.8805999755859375,0
2017-01-18,0.8633999824523926,0.870199978351593,0.8632000088691711,0.8634200096130371,0.8634200096130371,0
2017-01-19,0.8668299913406372,0.8677600026130676,0.861050009727478,0.8668100237846375,0.8668100237846375,0
2017-01-20,0.8638499975204468,0.8670700192451477,0.863099992275238,0.8638700246810913,0.8638700246810913,0
2017-01-23,0.8647800087928772,0.8662199974060059,0.8595200181007385,0.8648099899291992,0.8648099899291992,0
2017-01-24,0.859499990940094,0.8647199869155884,0.8573499917984009,0.8595200181007385,0.8595200181007385,0
2017-01-25,0.8560900092124939,0.8577899932861328,0.851419985294342,0.8559600114822388,0.8559600114822388,0
2017-01-26,0.8510299921035767,0.8532400131225586,0.8472499847412109,0.8509899973869324,0.8509899973869324,0
2017-01-27,0.8481500148773193,0.8536099791526794,0.8476999998092651,0.8481000065803528,0.8481000065803528,0
2017-01-30,0.8510500192642212,0.8549100160598755,0.8490300178527832,0.8507900238037109,0.8507900238037109,0
2017-01-31,0.8563600182533264,0.8632400035858154,0.8546000123023987,0.8566499948501587,0.8566499948501587,0
2017-02-01,0.8580700159072876,0.8593400120735168,0.8493599891662598,0.8580300211906433,0.8580300211906433,0
2017-02-02,0.8503199815750122,0.8622000217437744,0.8499900102615356,0.8505300283432007,0.8505300283432007,0
2017-02-03,0.8595799803733826,0.8640000224113464,0.8574299812316895,0.8595200181007385,0.8595200181007385,0
2017-02-06,0.8636900186538696,0.8638100028038025,0.859250009059906,0.8636500239372253,0.8636500239372253,0
2017-02-07,0.8615000247955322,0.8637499809265137,0.858489990234375,0.8615700006484985,0.8615700006484985,0
2017-02-08,0.8545500040054321,0.8551200032234192,0.8509799838066101,0.8544999957084656,0.8544999957084656,0
2017-02-09,0.8535100221633911,0.8547000288963318,0.8495100140571594,0.8533999919891357,0.8533999919891357,0
2017-02-10,0.8529099822044373,0.8549000024795532,0.8501999974250793,0.8527500033378601,0.8527500033378601,0
2017-02-13,0.8506399989128113,0.8512700200080872,0.8480499982833862,0.8504999876022339,0.8504999876022339,0
2017-02-14,0.8462700247764587,0.8528900146484375,0.8458499908447266,0.8462600111961365,0.8462600111961365,0
2017-02-15,0.848330020904541,0.8511300086975098,0.846589982509613,0.8482699990272522,0.8482699990272522,0
2017-02-16,0.8504499793052673,0.8538399934768677,0.8486999869346619,0.850570023059845,0.850570023059845,0
2017-02-17,0.8545399904251099,0.8589299917221069,0.8519799709320068,0.8544999957084656,0.8544999957084656,0
2017-02-20,0.8547999858856201,0.8551999926567078,0.8511000275611877,0.8545799851417542,0.8545799851417542,0
2017-02-21,0.8505300283432007,0.851170003414154,0.8449400067329407,0.8505399823188782,0.8505399823188782,0
2017-02-22,0.8442000150680542,0.8467000126838684,0.8402100205421448,0.8441799879074097,0.8441799879074097,0
2017-02-23,0.8471800088882446,0.8492799997329712,0.8438100218772888,0.847100019454956,0.847100019454956,0
2017-02-24,0.8428000211715698,0.8475900292396545,0.8421800136566162,0.8429200053215027,0.8429200053215027,0
2017-02-27,0.8509200215339661,0.8539100289344788,0.849590003490448,0.8509899973869324,0.8509899973869324,0
2017-02-28,0.8508399724960327,0.8543400168418884,0.8505799770355225,0.8508999943733215,0.8508999943733215,0
2017-03-01,0.8537200093269348,0.8575000166893005,0.8510000109672546,0.8537999987602234,0.8537999987602234,0
2017-03-02,0.8586099743843079,0.8588100075721741,0.8548600077629089,0.858430027961731,0.858430027961731,0
2017-03-03,0.8560699820518494,0.8639400005340576,0.8559100031852722,0.8559499979019165,0.8559499979019165,0
2017-03-06,0.8637499809265137,0.8668299913406372,0.862500011920929,0.8633599877357483,0.8633599877357483,0
2017-03-07,0.8644599914550781,0.8680999875068665,0.8639000058174133,0.8644000291824341,0.8644000291824341,0
2017-03-08,0.8659700155258179,0.8694499731063843,0.8651999831199646,0.8659999966621399,0.8659999966621399,0
2017-03-09,0.866100013256073,0.8715000152587891,0.8654000163078308,0.8659999966621399,0.8659999966621399,0
2017-03-10,0.8702399730682373,0.8765000104904175,0.8702399730682373,0.8701599836349487,0.8701599836349487,0
2017-03-13,0.8781899809837341,0.8787000179290771,0.8715500235557556,0.8782200217247009,0.8782200217247009,0
2017-03-14,0.8723999857902527,0.8783400058746338,0.8723000288009644,0.8725600242614746,0.8725600242614746,0
2017-03-15,0.8727800250053406,0.8732600212097168,0.8678799867630005,0.8728600144386292,0.8728600144386292,0
2017-03-16,0.874180018901825,0.8756499886512756,0.8672900199890137,0.8742300271987915,0.8742300271987915,0
2017-03-17,0.8721500039100647,0.8735700249671936,0.867900013923645,0.8720999956130981,0.8720999956130981,0
2017-03-20,0.8674700260162354,0.8695499897003174,0.8659600019454956,0.8673700094223022,0.8673700094223022,0
2017-03-21,0.8682000041007996,0.8723999857902527,0.8654000163078308,0.8680999875068665,0.8680999875068665,0
2017-03-22,0.8661400079727173,0.8697199821472168,0.864300012588501,0.8662499785423279,0.8662499785423279,0
2017-03-23,0.8651000261306763,0.8652999997138977,0.860509991645813,0.8649799823760986,0.8649799823760986,0
2017-03-24,0.8614000082015991,0.8661199808120728,0.861299991607666,0.8615000247955322,0.8615000247955322,0
2017-03-27,0.8667899966239929,0.8667899966239929,0.862500011920929,0.8667100071907043,0.8667100071907043,0
2017-03-28,0.8648099899291992,0.8678799867630005,0.8616999983787537,0.8647000193595886,0.8647000193595886,0
2017-03-29,0.8707799911499023,0.8733000159263611,0.8627200126647949,0.8707000017166138,0.8707000017166138,0
2017-03-30,0.8648599982261658,0.8660100102424622,0.8576300144195557,0.864870011806488,0.864870011806488,0
2017-03-31,0.8565199971199036,0.8593199849128723,0.8533099889755249,0.856469988822937,0.856469988822937,0
2017-04-03,0.8507300019264221,0.8545100092887878,0.8504899740219116,0.8507999777793884,0.8507999777793884,0
2017-04-04,0.8540999889373779,0.858430027961731,0.8536999821662903,0.8539999723434448,0.8539999723434448,0
2017-04-05,0.858269989490509,0.8588700294494629,0.8532599806785583,0.858299970626831,0.858299970626831,0
2017-04-06,0.8546199798583984,0.8565199971199036,0.8511099815368652,0.8543999791145325,0.8543999791145325,0
2017-04-07,0.8535799980163574,0.8577899932861328,0.8531500101089478,0.8535900115966797,0.8535900115966797,0
2017-04-10,0.8549699783325195,0.8551499843597412,0.852400004863739,0.8550300002098083,0.8550300002098083,0
2017-04-11,0.8529000282287598,0.8547400236129761,0.8502299785614014,0.8529000282287598,0.8529000282287598,0
2017-04-12,0.8493499755859375,0.8504400253295898,0.8476999998092651,0.84934002161026,0.84934002161026,0
2017-04-13,0.8502399921417236,0.8502399921417236,0.8475000262260437,0.8501799702644348,0.8501799702644348,0
2017-04-14,0.8488399982452393,0.8494399785995483,0.8474000096321106,0.8488799929618835,0.8488799929618835,0
2017-04-17,0.8462700247764587,0.8489199876785278,0.8462700247764587,0.8465099930763245,0.8465099930763245,0
2017-04-18,0.8475099802017212,0.8509200215339661,0.837939977645874,0.847540020942688,0.847540020942688,0
2017-04-19,0.835099995136261,0.8373000025749207,0.8337100148200989,0.8352100253105164,0.8352100253105164,0
2017-04-20,0.8382700085639954,0.8413500189781189,0.8362500071525574,0.8381999731063843,0.8381999731063843,0
2017-04-21,0.836929976940155,0.8383499979972839,0.8352599740028381,0.8369200229644775,0.8369200229644775,0
2017-04-24,0.8477699756622314,0.8508599996566772,0.845229983329773,0.847599983215332,0.847599983215332,0
2017-04-25,0.8503400087356567,0.8525999784469604,0.8476999998092651,0.8501999974250793,0.8501999974250793,0
2017-04-26,0.8515999913215637,0.8530300259590149,0.8459399938583374,0.8515400290489197,0.8515400290489197,0
2017-04-27,0.8490200042724609,0.8495000004768372,0.8415799736976624,0.8489599823951721,0.8489599823951721,0
2017-04-28,0.8427000045776367,0.8461400270462036,0.841189980506897,0.8425599932670593,0.8425599932670593,0
2017-05-01,0.843280017375946,0.8447999954223633,0.8424000144004822,0.8433899879455566,0.8433899879455566,0
2017-05-02,0.8458999991416931,0.8483700156211853,0.8422999978065491,0.8457900285720825,0.8457900285720825,0
2017-05-03,0.8449599742889404,0.8476399779319763,0.8437899947166443,0.844980001449585,0.844980001449585,0
2017-05-04,0.8457000255584717,0.8492400050163269,0.8456000089645386,0.8458600044250488,0.8458600044250488,0
2017-05-05,0.8495399951934814,0.8507999777793884,0.8466100096702576,0.8495000004768372,0.8495000004768372,0
